brand;year;transmission;mileage;fuelType;tax;mpg;engineSize;price
audi;2019;Semi-Auto;7800;Petrol;145.0;21.4;5.2;119995
audi;2018;Semi-Auto;5431;Petrol;145.0;34.0;2.5;39995
audi;2013;Automatic;43903;Diesel;235.0;44.1;3.0;15316
hyundi;2017;Semi-Auto;26551;Diesel;150.0;42.8;2.2;22480
bmw;2019;Semi-Auto;1501;Petrol;145.0;37.2;2.0;35995
merc;2015;Automatic;44529;Diesel;205.0;39.2;2.1;20500
merc;2015;Automatic;34063;Diesel;145.0;56.5;2.1;17100
ford;2017;Manual;12950;Petrol;145.0;57.7;1.2;8000
toyota;2017;Automatic;31556;Petrol;160.0;43.5;1.8;15400
merc;2016;Semi-Auto;35825;Diesel;125.0;57.7;2.1;19749
vauxhall;2018;Manual;13720;Diesel;145.0;53.3;1.5;15000
ford;2018;Automatic;9041;Diesel;145.0;53.3;2.0;22000
audi;2015;Automatic;23924;Petrol;570.0;22.8;4.2;54945
skoda;2019;Manual;849;Petrol;145.0;49.6;1.0;15995
merc;2018;Automatic;17587;Petrol;145.0;40.9;3.0;49980
audi;2019;Automatic;5121;Petrol;145.0;29.1;2.9;59990
bmw;2019;Semi-Auto;16935;Diesel;145.0;47.9;3.0;34442
hyundi;2017;Manual;26711;Diesel;200.0;47.1;2.2;19495
skoda;2019;Manual;1500;Petrol;145.0;47.9;1.0;17495
merc;2017;Automatic;31949;Diesel;150.0;58.9;2.1;20480
merc;2014;Semi-Auto;43729;Diesel;300.0;39.2;3.0;17995
merc;2013;Semi-Auto;61363;Diesel;200.0;44.8;2.1;15200
skoda;2019;Semi-Auto;15;Diesel;145.0;54.3;1.6;18498
vauxhall;2019;Automatic;2592;Diesel;145.0;50.4;1.5;15950
hyundi;2014;Manual;21187;Petrol;200.0;41.5;1.6;9289
skoda;2017;Manual;18024;Diesel;0.0;74.3;1.6;8850
vw;2015;Manual;54045;Diesel;30.0;53.3;2.0;13995
vw;2019;Manual;9000;Petrol;145.0;46.3;2.0;23495
toyota;2017;Manual;85141;Diesel;260.0;40.4;2.4;20388
skoda;2019;Manual;1510;Petrol;145.0;47.1;1.0;22503
vw;2017;Semi-Auto;23559;Petrol;145.0;47.1;2.0;21550
merc;2010;Automatic;92000;Diesel;555.0;32.5;3.0;9000
merc;2017;Automatic;8442;Diesel;145.0;56.5;2.1;26499
hyundi;2018;Automatic;31360;Diesel;145.0;28.0;2.5;16995
vw;2019;Semi-Auto;5021;Diesel;145.0;44.1;2.0;29995
ford;2017;Semi-Auto;29000;Diesel;150.0;47.9;2.0;22450
ford;2017;Manual;36730;Petrol;30.0;54.3;1.0;10979
hyundi;2014;Manual;42630;Diesel;145.0;53.3;1.7;8300
vw;2013;Manual;66000;Diesel;30.0;62.8;2.0;9495
merc;2006;Automatic;65000;Petrol;565.0;28.0;3.5;6850
bmw;2017;Semi-Auto;25350;Diesel;200.0;47.9;3.0;26995
skoda;2019;Manual;4259;Petrol;145.0;47.9;1.0;16999
skoda;2020;Semi-Auto;3000;Petrol;150.0;44.8;1.5;22500
hyundi;2016;Manual;20760;Petrol;125.0;50.4;1.4;7998
ford;2014;Manual;21303;Petrol;30.0;57.7;1.2;4499
merc;2016;Manual;9780;Diesel;20.0;67.3;2.1;16299
audi;2019;Automatic;1000;Petrol;145.0;32.8;5.2;135000
bmw;2019;Semi-Auto;5665;Diesel;145.0;31.4;3.0;71000
skoda;2019;Semi-Auto;2442;Petrol;145.0;44.1;1.5;18990
vw;2020;Semi-Auto;5000;Diesel;145.0;34.0;2.0;50995
merc;2019;Semi-Auto;236;Diesel;145.0;36.2;2.0;45480
vw;2015;Manual;27148;Diesel;30.0;53.3;2.0;12799
vw;2019;Semi-Auto;14818;Diesel;145.0;32.8;2.0;27950
skoda;2019;Manual;2385;Petrol;145.0;47.9;1.0;19895
toyota;2016;Automatic;17781;Petrol;165.0;47.1;1.8;14495
merc;2016;Manual;48292;Petrol;125.0;51.4;1.6;14991
ford;2018;Semi-Auto;25270;Diesel;150.0;47.9;2.0;23495
audi;2019;Automatic;7800;Petrol;145.0;29.7;2.9;55990
ford;2019;Manual;2889;Petrol;145.0;43.5;1.2;10999
ford;2016;Manual;40080;Diesel;125.0;56.5;2.0;18250
toyota;2013;Manual;50584;Petrol;265.0;36.2;2.0;11575
vw;2017;Automatic;22989;Petrol;160.0;44.1;2.0;14736
hyundi;2017;Manual;15956;Petrol;145.0;50.4;1.4;8780
bmw;2015;Automatic;42000;Petrol;300.0;34.0;3.0;29750
merc;2013;Semi-Auto;60090;Diesel;200.0;46.3;3.0;11998
ford;2007;Manual;62233;Petrol;200.0;42.8;1.6;2299
vw;2012;Manual;84303;Diesel;30.0;60.1;2.0;6895
toyota;2014;Automatic;51141;Hybrid;0.0;72.4;1.8;11160
vw;2017;Semi-Auto;32110;Diesel;145.0;54.3;2.0;16994
vw;2020;Semi-Auto;5000;Diesel;145.0;46.3;2.0;25995
audi;2015;Automatic;17078;Diesel;160.0;52.3;3.0;21836
merc;2016;Automatic;18091;Diesel;330.0;36.2;3.0;35000
skoda;2014;Semi-Auto;28095;Diesel;205.0;44.8;2.0;12750
ford;2018;Automatic;11475;Petrol;145.0;28.8;2.3;29000
merc;2007;Automatic;67000;Diesel;555.0;28.8;3.0;6750
vw;2018;Automatic;40604;Diesel;145.0;56.5;2.0;14991
merc;2018;Manual;14453;Diesel;145.0;46.3;2.1;20998
vauxhall;2015;Manual;37617;Diesel;240.0;44.1;2.2;6999
hyundi;2017;Manual;4817;Petrol;125.0;50.4;1.4;10247
ford;2014;Manual;61008;Petrol;30.0;57.7;1.2;3999
skoda;2019;Semi-Auto;2742;Petrol;145.0;45.6;1.5;17495
hyundi;2014;Manual;37095;Diesel;145.0;53.3;1.7;9139
hyundi;2016;Automatic;23656;Diesel;235.0;42.8;2.2;17733
vauxhall;2012;Manual;35100;Diesel;230.0;44.1;2.2;7850
bmw;2018;Manual;18311;Petrol;150.0;32.1;3.0;37991
vw;2014;Manual;37158;Diesel;260.0;40.4;2.0;16790
hyundi;2013;Automatic;38602;Diesel;260.0;41.5;2.2;12498
merc;2015;Automatic;49838;Diesel;125.0;55.4;2.1;16499
toyota;2019;Semi-Auto;11712;Diesel;145.0;30.1;2.8;39498
vw;2018;Automatic;54000;Diesel;260.0;36.2;3.0;24995
vw;2019;Semi-Auto;8268;Petrol;145.0;35.8;1.5;24989
vauxhall;2019;Automatic;6991;Diesel;145.0;50.4;1.5;16799
vw;2019;Automatic;10000;Diesel;145.0;50.4;2.0;22760
ford;2013;Manual;33735;Petrol;30.0;57.7;1.2;3691
hyundi;2016;Semi-Auto;27000;Diesel;125.0;56.5;1.7;10695
toyota;2016;Automatic;9320;Hybrid;0.0;94.1;1.8;19990
vauxhall;2020;Manual;346;Petrol;145.0;42.2;1.2;16390
vw;2015;Manual;26403;Diesel;20.0;67.3;2.0;9990
audi;2018;Automatic;20360;Diesel;145.0;50.4;3.0;49995
hyundi;2015;Manual;101500;Diesel;20.0;67.3;1.7;5500
merc;1998;Automatic;43534;Petrol;265.0;23.3;6.0;19990
hyundi;2015;Automatic;28700;Diesel;260.0;42.2;2.2;19000
bmw;2015;Semi-Auto;51447;Diesel;205.0;47.1;3.0;26980
bmw;2019;Automatic;99;Petrol;145.0;34.0;3.0;57800
bmw;2016;Semi-Auto;24600;Diesel;160.0;51.4;3.0;23595
vauxhall;2019;Manual;3823;Petrol;145.0;42.2;1.2;14499
skoda;2018;Manual;15398;Petrol;150.0;62.8;1.0;10250
merc;2019;Semi-Auto;8333;Diesel;145.0;52.3;3.0;44980
ford;2017;Manual;29850;Diesel;125.0;56.5;2.0;19499
skoda;2017;Semi-Auto;17257;Petrol;150.0;51.4;1.2;13995
bmw;2020;Semi-Auto;10300;Diesel;145.0;41.5;3.0;55489
bmw;2016;Semi-Auto;14712;Petrol;260.0;35.8;3.0;31000
vauxhall;2008;Manual;63000;Petrol;145.0;51.4;1.2;1999
toyota;2016;Automatic;46994;Hybrid;0.0;85.6;1.8;16999
audi;2014;Semi-Auto;44247;Diesel;235.0;44.8;3.0;17999
skoda;2017;Semi-Auto;25274;Diesel;0.0;74.3;1.4;9445
hyundi;2016;Manual;45142;Diesel;30.0;65.7;1.7;10610
vw;2019;Automatic;4181;Petrol;145.0;35.8;1.5;27766
skoda;2019;Manual;2883;Petrol;145.0;47.1;1.0;20495
bmw;2016;Semi-Auto;27838;Diesel;200.0;47.1;3.0;29890
merc;2019;Automatic;21442;Petrol;145.0;32.1;4.0;81900
ford;2017;Semi-Auto;8470;Petrol;570.0;23.5;5.0;28000
merc;2016;Automatic;29834;Diesel;30.0;64.2;2.1;16917
bmw;2019;Automatic;2684;Petrol;145.0;24.1;4.4;74988
hyundi;2014;Manual;31000;Diesel;160.0;51.4;2.0;11000
audi;2020;Automatic;415;Petrol;145.0;29.7;2.5;41990
hyundi;2014;Manual;66600;Diesel;150.0;55.4;1.7;7880
hyundi;2017;Manual;30043;Diesel;145.0;65.7;1.7;11120
audi;2019;Automatic;8076;Petrol;145.0;28.8;3.0;44950
ford;2018;Manual;17003;Diesel;145.0;56.5;2.0;20750
skoda;2016;Manual;45000;Petrol;125.0;51.4;1.2;9999
bmw;2013;Automatic;58125;Petrol;570.0;25.2;4.0;19699
ford;2017;Manual;20488;Diesel;125.0;56.5;2.0;19995
skoda;2014;Manual;59682;Diesel;20.0;72.4;1.6;5990
ford;2017;Semi-Auto;32582;Diesel;145.0;52.3;2.0;17720
hyundi;2020;Semi-Auto;10;Diesel;145.0;39.2;2.2;43995
ford;2017;Semi-Auto;28613;Diesel;145.0;52.3;2.0;19840
audi;2015;Semi-Auto;34995;Diesel;165.0;52.3;3.0;21488
audi;2016;Automatic;27000;Petrol;325.0;29.4;4.0;52950
audi;2014;Automatic;55774;Diesel;235.0;44.8;3.0;19500
ford;2017;Manual;11111;Diesel;125.0;56.5;2.0;19900
toyota;2019;Automatic;4998;Hybrid;140.0;52.3;2.5;28495
vw;2019;Automatic;3852;Diesel;145.0;50.4;2.0;27999
ford;2016;Automatic;8000;Diesel;30.0;58.9;1.5;12195
bmw;2017;Automatic;17580;Hybrid;0.0;134.5;1.5;52495
vw;2019;Semi-Auto;5000;Diesel;145.0;38.7;2.0;33790
merc;2017;Semi-Auto;21218;Diesel;150.0;56.5;2.1;22995
merc;2017;Automatic;35980;Diesel;160.0;52.3;3.0;30795
ford;2010;Automatic;26588;Petrol;260.0;37.7;1.6;4750
toyota;2019;Automatic;6451;Other;135.0;61.4;1.8;23750
vauxhall;2015;Manual;59204;Diesel;235.0;42.8;1.6;11300
hyundi;2019;Automatic;2130;Diesel;145.0;42.8;2.2;32450
merc;2016;Semi-Auto;46000;Diesel;160.0;50.4;3.0;28980
skoda;2019;Manual;2500;Petrol;145.0;47.1;1.0;19990
merc;2018;Automatic;8900;Diesel;145.0;45.6;2.1;35000
skoda;2019;Manual;2300;Petrol;145.0;47.9;1.0;17169
audi;2016;Automatic;36123;Petrol;305.0;34.9;2.5;33000
bmw;2019;Automatic;1110;Hybrid;135.0;141.2;1.5;67940
toyota;2017;Automatic;15000;Hybrid;0.0;94.1;1.8;18995
vw;2019;Semi-Auto;10951;Petrol;150.0;32.8;2.0;27499
vw;2020;Semi-Auto;4000;Diesel;145.0;50.4;2.0;34500
merc;2016;Automatic;41509;Diesel;30.0;70.6;2.1;15100
vw;2014;Semi-Auto;46961;Diesel;145.0;53.3;2.0;10298
vauxhall;2019;Manual;2500;Petrol;145.0;42.2;1.2;14990
ford;2019;Manual;4741;Petrol;145.0;50.4;1.0;23000
skoda;2017;Manual;42536;Petrol;145.0;61.4;1.0;8990
skoda;2019;Manual;14837;Petrol;145.0;58.9;1.0;9498
vw;2019;Semi-Auto;1522;Petrol;145.0;47.1;2.0;28496
skoda;2020;Semi-Auto;1000;Diesel;145.0;52.3;1.6;20999
merc;2015;Semi-Auto;39858;Diesel;125.0;56.5;2.1;16498
bmw;2019;Semi-Auto;3455;Diesel;145.0;34.9;3.0;54995
vauxhall;2019;Manual;3294;Diesel;145.0;53.3;1.5;16270
ford;2019;Manual;1144;Diesel;145.0;61.4;1.5;17998
vw;2019;Automatic;4250;Diesel;145.0;50.4;2.0;26995
skoda;2019;Manual;7550;Petrol;145.0;49.6;1.0;13995
hyundi;2016;Automatic;22978;Petrol;160.0;43.5;1.6;8998
bmw;2019;Automatic;8480;Diesel;150.0;34.9;3.0;57000
merc;2015;Manual;120000;Diesel;20.0;65.7;2.1;11493
skoda;2014;Semi-Auto;57737;Petrol;165.0;44.8;1.2;8495
skoda;2018;Manual;18428;Petrol;145.0;61.4;1.0;10268
toyota;2019;Semi-Auto;250;Petrol;145.0;34.5;3.0;51995
toyota;2016;Manual;24089;Petrol;265.0;36.2;2.0;16000
ford;2011;Manual;30475;Petrol;30.0;57.7;1.2;2650
skoda;2017;Manual;8706;Petrol;150.0;61.4;1.0;10990
vw;2016;Manual;32608;Petrol;125.0;37.2;1.4;11490
vw;2015;Automatic;60718;Diesel;325.0;36.7;2.0;23499
bmw;2016;Automatic;43525;Diesel;160.0;51.4;3.0;19916
merc;2013;Automatic;73000;Diesel;150.0;56.5;2.1;10900
toyota;2011;Automatic;29000;Petrol;20.0;58.9;1.0;5995
audi;2019;Automatic;8175;Petrol;145.0;21.6;5.2;112990
hyundi;2019;Semi-Auto;1785;Diesel;145.0;39.2;2.2;33695
ford;2012;Manual;45500;Petrol;30.0;57.7;1.2;3295
vw;2017;Semi-Auto;25514;Diesel;150.0;57.6;2.0;16995
toyota;2020;Semi-Auto;1500;Petrol;145.0;32.8;2.0;26995
vauxhall;2016;Manual;15000;Petrol;165.0;44.8;1.6;10999
merc;2017;Automatic;39950;Diesel;20.0;67.3;2.1;18944
vauxhall;2015;Manual;32910;Petrol;260.0;36.2;2.0;13762
bmw;2019;Automatic;11223;Petrol;145.0;37.2;2.0;31990
bmw;2016;Semi-Auto;31585;Diesel;200.0;47.1;3.0;28950
merc;2019;Automatic;19735;Diesel;145.0;48.7;2.1;24750
toyota;2016;Automatic;40794;Hybrid;0.0;85.6;1.8;17000
toyota;2017;Automatic;13476;Hybrid;140.0;235.0;1.8;19998
vauxhall;2017;Automatic;21227;Petrol;200.0;40.9;1.4;11900
hyundi;2017;Automatic;31406;Petrol;145.0;43.5;1.6;8995
ford;2017;Automatic;23400;Diesel;150.0;47.9;2.0;21995
vw;2015;Semi-Auto;36040;Petrol;125.0;50.4;1.4;11450
skoda;2017;Manual;36562;Diesel;150.0;74.3;1.4;8390
skoda;2019;Semi-Auto;50;Petrol;145.0;44.1;1.5;21689
vw;2019;Automatic;100;Diesel;145.0;46.3;2.0;21999
merc;2018;Semi-Auto;6623;Petrol;150.0;34.0;4.0;79995
ford;2020;Manual;2459;Petrol;150.0;50.4;1.0;20990
bmw;2019;Semi-Auto;1072;Petrol;145.0;34.0;3.0;51000
bmw;2020;Semi-Auto;999;Diesel;145.0;34.9;3.0;69995
skoda;2016;Automatic;21000;Petrol;125.0;51.4;1.2;10995
merc;2018;Automatic;13000;Diesel;145.0;28.5;3.0;64950
toyota;2017;Manual;11855;Petrol;145.0;47.1;1.8;13998
vauxhall;2019;Manual;1903;Petrol;145.0;42.2;1.2;13799
vw;2005;Manual;93839;Petrol;260.0;40.9;1.6;1495
vauxhall;2018;Manual;6000;Diesel;145.0;53.3;1.5;14995
toyota;2007;Automatic;120000;Petrol;300.0;36.7;1.8;1200
hyundi;2017;Manual;26500;Diesel;150.0;65.7;1.7;11388
ford;2017;Automatic;30255;Diesel;165.0;48.7;2.0;20500
ford;2016;Automatic;24087;Diesel;30.0;58.9;1.5;10249
ford;2019;Manual;68;Petrol;150.0;50.4;1.0;21500
vw;2017;Semi-Auto;29931;Petrol;160.0;44.1;2.0;15990
audi;2017;Automatic;20761;Diesel;145.0;39.2;4.0;44444
vauxhall;2018;Manual;11661;Diesel;145.0;65.7;1.6;12550
vw;2019;Semi-Auto;3941;Diesel;150.0;44.1;2.0;32671
audi;2016;Automatic;51600;Petrol;325.0;29.4;4.0;47490
ford;2019;Automatic;4536;Diesel;150.0;37.2;2.0;29989
vw;2018;Semi-Auto;24428;Petrol;145.0;47.1;2.0;21550
vw;2014;Manual;50342;Diesel;30.0;60.1;2.0;9985
ford;2019;Manual;3844;Petrol;145.0;50.4;1.0;21250
ford;2017;Manual;26000;Diesel;125.0;56.5;2.0;19500
merc;2018;Manual;22058;Diesel;145.0;46.3;2.1;19998
merc;2015;Automatic;45000;Diesel;125.0;55.4;2.1;16990
merc;2019;Automatic;1500;Petrol;145.0;31.7;4.0;124999
merc;2017;Semi-Auto;22906;Diesel;145.0;52.3;3.0;34999
skoda;2020;Semi-Auto;2500;Petrol;145.0;43.5;1.5;22000
ford;2017;Manual;48867;Diesel;160.0;48.7;2.0;16250
vauxhall;2014;Manual;59548;Diesel;145.0;55.4;2.0;6450
vw;2017;Semi-Auto;24871;Petrol;145.0;44.1;2.0;17495
toyota;2020;Semi-Auto;200;Diesel;150.0;30.1;2.8;44995
audi;2019;Automatic;5600;Diesel;145.0;40.9;3.0;41000
hyundi;2017;Manual;22919;Diesel;200.0;47.1;2.2;20495
vw;2020;Automatic;3500;Diesel;145.0;44.1;2.0;29750
ford;2010;Manual;89027;Petrol;30.0;55.4;1.2;2799
merc;2018;Manual;16146;Diesel;145.0;46.3;2.1;19998
toyota;2008;Automatic;120000;Hybrid;10.0;65.7;1.5;4490
merc;2004;Automatic;104000;Petrol;325.0;31.7;1.8;2495
merc;2016;Semi-Auto;36121;Diesel;200.0;47.9;3.0;26498
audi;2014;Automatic;75000;Diesel;200.0;48.7;3.0;14480
vw;2015;Manual;83009;Diesel;30.0;60.1;2.0;8337
ford;2016;Manual;17766;Diesel;125.0;56.5;2.0;18107
vw;2019;Automatic;6890;Petrol;145.0;32.8;2.0;32490
vauxhall;2018;Manual;6310;Diesel;145.0;53.3;1.5;15273
vauxhall;2017;Manual;16541;Petrol;145.0;36.2;2.0;16491
ford;2019;Manual;12500;Diesel;145.0;55.4;2.0;23780
bmw;2016;Semi-Auto;39085;Diesel;145.0;54.3;3.0;26000
merc;2019;Manual;10;Diesel;145.0;46.3;2.1;20950
skoda;2016;Manual;37412;Diesel;0.0;67.3;1.6;8995
audi;2014;Automatic;61892;Petrol;555.0;26.4;4.2;23491
merc;2014;Automatic;5007;Diesel;145.0;55.4;2.1;17699
skoda;2013;Manual;58000;Diesel;30.0;61.4;1.6;6999
vw;2019;Automatic;12534;Diesel;260.0;33.6;3.0;32995
merc;2017;Automatic;18550;Diesel;145.0;70.6;2.1;18900
bmw;2017;Automatic;20082;Hybrid;135.0;470.8;0.0;20495
bmw;2017;Automatic;52911;Petrol;300.0;34.0;3.0;28590
audi;2018;Automatic;5044;Petrol;150.0;23.0;5.2;95950
bmw;2019;Semi-Auto;25;Petrol;145.0;29.1;3.0;48898
vw;2016;Manual;23500;Diesel;30.0;61.4;2.0;12500
ford;2018;Manual;43496;Petrol;145.0;47.1;1.0;12298
skoda;2019;Manual;2500;Petrol;145.0;47.9;1.0;19950
toyota;2018;Automatic;16634;Hybrid;135.0;94.1;1.8;19998
vw;2015;Automatic;47637;Diesel;125.0;58.9;2.0;10500
bmw;2019;Semi-Auto;8023;Petrol;145.0;26.9;3.0;40999
vauxhall;2019;Manual;8125;Diesel;145.0;53.3;1.5;15590
bmw;2014;Semi-Auto;24528;Petrol;300.0;32.8;4.4;21498
vw;2012;Manual;91808;Diesel;30.0;60.1;2.0;6799
audi;2015;Automatic;79000;Diesel;235.0;42.8;3.0;19950
vw;2019;Automatic;704;Diesel;145.0;39.2;2.0;27495
bmw;2015;Semi-Auto;51412;Diesel;160.0;49.6;3.0;17498
ford;2015;Manual;44142;Diesel;125.0;60.1;1.6;8540
toyota;2017;Automatic;30785;Hybrid;0.0;94.1;1.8;18490
bmw;2016;Semi-Auto;25085;Diesel;200.0;47.9;3.0;25000
ford;2016;Manual;25929;Diesel;30.0;64.2;1.5;10750
bmw;2019;Semi-Auto;5923;Diesel;150.0;39.8;3.0;59000
ford;2013;Manual;58873;Diesel;125.0;60.1;1.6;6799
toyota;2016;Automatic;47000;Other;0.0;134.5;1.8;15795
ford;2020;Manual;5750;Petrol;145.0;49.6;1.0;20991
toyota;2017;Manual;36245;Diesel;145.0;67.3;1.6;11695
merc;2018;Manual;25254;Diesel;145.0;46.3;2.1;20498
merc;2019;Automatic;10193;Diesel;145.0;51.4;2.1;25440
ford;2019;Manual;5417;Diesel;145.0;56.5;1.5;14590
vw;2019;Semi-Auto;5000;Diesel;145.0;50.4;2.0;28950
hyundi;2017;Manual;13510;Petrol;145.0;50.4;1.4;9995
ford;2016;Automatic;28746;Diesel;160.0;48.7;2.0;19500
audi;2015;Semi-Auto;41733;Petrol;330.0;29.4;4.0;41750
bmw;2017;Automatic;19812;Diesel;145.0;53.3;3.0;30850
ford;2008;Manual;75988;Diesel;190.0;44.8;1.8;4550
merc;2015;Semi-Auto;38644;Diesel;200.0;39.2;2.1;21698
hyundi;2016;Manual;39703;Diesel;20.0;67.3;1.7;8270
merc;2019;Manual;22691;Diesel;145.0;46.3;2.1;22950
vw;2015;Manual;49961;Diesel;265.0;36.2;2.0;13998
hyundi;2017;Automatic;15000;Petrol;160.0;43.5;1.6;11000
toyota;2017;Manual;18615;Petrol;145.0;36.2;2.0;15995
merc;2018;Automatic;5000;Diesel;250.0;35.8;2.3;29490
vauxhall;2016;Manual;55000;Diesel;30.0;62.7;1.6;8750
vw;2019;Semi-Auto;4820;Petrol;145.0;47.1;2.0;28495
skoda;2014;Automatic;22776;Petrol;160.0;44.8;1.2;10500
toyota;2015;Semi-Auto;43222;Petrol;165.0;43.5;1.8;12750
merc;2004;Automatic;86000;Petrol;325.0;28.0;3.5;5000
hyundi;2016;Manual;15560;Petrol;125.0;50.4;1.4;8250
merc;2018;Automatic;2802;Diesel;140.0;52.3;2.9;59995
audi;2019;Automatic;10;Petrol;145.0;30.4;2.9;51990
merc;2018;Manual;15323;Diesel;150.0;46.3;2.1;21798
vw;2015;Semi-Auto;79929;Diesel;125.0;53.3;2.0;11421
ford;2020;Manual;891;Petrol;150.0;50.4;1.0;20991
vw;2020;Semi-Auto;3000;Diesel;145.0;44.1;2.0;31500
audi;2020;Semi-Auto;500;Diesel;145.0;38.7;3.0;51995
audi;2020;Semi-Auto;333;Petrol;145.0;21.4;5.2;133900
bmw;2012;Manual;40000;Petrol;200.0;41.5;2.0;12495
audi;2005;Automatic;62000;Petrol;330.0;22.4;4.2;5895
merc;2019;Semi-Auto;4870;Diesel;145.0;52.3;3.0;53699
vw;2019;Semi-Auto;4765;Diesel;145.0;50.4;2.0;26995
merc;2019;Automatic;4133;Diesel;145.0;47.9;2.9;46710
merc;2014;Automatic;30769;Diesel;145.0;56.5;2.0;11699
ford;2018;Manual;14986;Diesel;145.0;30.1;2.0;21995
ford;2011;Manual;67532;Petrol;30.0;57.7;1.2;2890
ford;2014;Manual;40150;Petrol;30.0;57.7;1.2;3918
bmw;2017;Semi-Auto;21756;Diesel;145.0;47.1;3.0;30998
ford;2020;Manual;1440;Petrol;145.0;51.4;1.0;19979
bmw;2020;Semi-Auto;101;Diesel;145.0;37.2;3.0;49481
vw;2014;Manual;48775;Petrol;125.0;37.2;1.4;7499
merc;2019;Automatic;2750;Diesel;260.0;35.8;2.3;27995
ford;2017;Manual;6368;Diesel;30.0;64.2;1.5;11498
hyundi;2019;Semi-Auto;1;Diesel;145.0;39.2;2.2;40365
bmw;2018;Semi-Auto;4015;Diesel;145.0;47.1;3.0;36498
merc;2019;Automatic;147;Diesel;145.0;36.2;2.0;45394
audi;2017;Semi-Auto;30921;Petrol;150.0;29.4;4.0;53990
merc;2018;Automatic;11994;Diesel;145.0;52.3;3.0;41366
vw;2015;Manual;21867;Petrol;125.0;51.4;1.2;9689
bmw;2020;Semi-Auto;9710;Diesel;145.0;34.9;3.0;55890
skoda;2019;Manual;6251;Petrol;145.0;49.6;1.0;14928
vw;2018;Semi-Auto;7297;Petrol;145.0;47.1;2.0;22791
vauxhall;2014;Manual;46925;Petrol;200.0;42.8;1.4;7800
vw;2012;Manual;110750;Diesel;20.0;67.3;1.6;3995
toyota;2017;Automatic;23583;Hybrid;135.0;94.1;1.8;20095
bmw;2019;Automatic;3066;Petrol;145.0;33.2;3.0;38250
hyundi;2014;Semi-Auto;46000;Diesel;265.0;41.5;2.2;14791
merc;2018;Manual;23415;Diesel;145.0;46.3;2.1;19990
vw;2018;Manual;24511;Diesel;150.0;47.1;2.0;18998
skoda;2017;Manual;37188;Diesel;145.0;67.3;1.6;8872
vw;2018;Manual;21590;Diesel;145.0;47.1;2.0;19998
ford;2018;Semi-Auto;9600;Diesel;145.0;47.9;2.0;25990
toyota;2016;Automatic;23344;Hybrid;0.0;94.1;1.8;19490
hyundi;2018;Automatic;13000;Petrol;150.0;43.5;1.6;12000
ford;2017;Manual;20301;Petrol;145.0;57.7;1.2;6699
vauxhall;2016;Automatic;28500;Diesel;200.0;46.3;2.0;9290
audi;2014;Automatic;38473;Petrol;205.0;40.9;2.0;17990
skoda;2017;Manual;31600;Petrol;20.0;60.1;1.2;8250
ford;2017;Manual;27252;Diesel;30.0;64.2;1.5;14200
skoda;2016;Semi-Auto;31691;Petrol;125.0;51.4;1.2;12490
vw;2017;Automatic;30653;Diesel;260.0;36.2;3.0;25999
audi;2018;Semi-Auto;11000;Diesel;145.0;48.7;3.0;38750
toyota;2016;Automatic;20251;Petrol;145.0;46.3;1.8;12498
audi;2019;Automatic;978;Diesel;145.0;48.7;2.0;35950
merc;2019;Semi-Auto;83;Diesel;145.0;52.3;3.0;49998
merc;2019;Automatic;500;Diesel;260.0;35.8;2.3;26995
toyota;2012;Automatic;58000;Petrol;200.0;42.2;1.8;8995
bmw;2019;Semi-Auto;3185;Petrol;145.0;24.4;4.4;84898
hyundi;2017;Automatic;42570;Diesel;145.0;42.8;2.2;17600
ford;2009;Manual;73000;Petrol;30.0;55.4;1.2;2995
vw;2016;Manual;30989;Petrol;145.0;46.3;2.0;14750
merc;2014;Automatic;35598;Diesel;145.0;55.4;2.1;16499
merc;2019;Automatic;3335;Diesel;145.0;48.7;2.9;49950
bmw;2015;Automatic;31723;Diesel;200.0;47.9;3.0;23500
ford;2017;Manual;6994;Petrol;30.0;54.3;1.0;14500
bmw;2017;Semi-Auto;30573;Petrol;300.0;34.0;3.0;37572
ford;2010;Manual;77000;Diesel;30.0;62.8;1.4;2395
vw;2019;Automatic;4444;Diesel;145.0;50.4;2.0;28000
hyundi;2018;Manual;33389;Diesel;145.0;31.7;2.5;15838
merc;2016;Automatic;13588;Diesel;165.0;51.4;3.0;22802
merc;2019;Automatic;303;Diesel;265.0;31.4;3.0;37891
ford;2019;Semi-Auto;4577;Diesel;145.0;54.3;2.0;28450
toyota;2017;Manual;43980;Diesel;145.0;67.3;1.6;11341
skoda;2019;Semi-Auto;1500;Petrol;145.0;45.6;1.5;16990
toyota;2019;Automatic;789;Diesel;145.0;30.1;2.8;48995
audi;2018;Semi-Auto;13896;Petrol;145.0;32.1;2.9;54950
ford;2013;Manual;40000;Petrol;30.0;57.7;1.2;4500
ford;2018;Manual;15179;Petrol;150.0;57.7;1.2;8217
merc;2013;Automatic;51423;Diesel;145.0;55.0;2.1;12400
ford;2007;Manual;134000;Diesel;235.0;44.8;1.8;3395
bmw;2020;Semi-Auto;3000;Diesel;145.0;40.4;3.0;63000
vw;2018;Semi-Auto;29979;Diesel;145.0;55.4;2.0;21750
bmw;2001;Manual;60000;Petrol;325.0;30.7;2.2;5950
merc;2016;Semi-Auto;17624;Diesel;200.0;47.9;3.0;30498
audi;2018;Automatic;3840;Petrol;150.0;29.4;4.0;70000
